bank,d,tt_buy,tt_sell,n_buy,n_sell,mid
cbsl,2007-07-11,110.89,112.21,,,
cbsl,2007-07-12,110.96,112.28,,,
cbsl,2007-07-13,111.05,112.33,,,
cbsl,2007-07-16,111.07,112.35,,,
cbsl,2007-07-17,111.09,112.37,,,
cbsl,2007-07-18,111.11,112.39,,,
cbsl,2007-07-19,111.14,112.32,,,
cbsl,2007-07-20,111.14,112.37,,,
cbsl,2007-07-23,111.34,112.42,,,
cbsl,2007-07-24,111.18,112.4,,,
cbsl,2007-07-25,111.13,112.36,,,
cbsl,2007-07-26,111.13,112.36,,,
cbsl,2007-07-27,111.12,112.39,,,
cbsl,2007-07-30,111.13,112.4,,,
cbsl,2007-07-31,111.09,112.41,,,
cbsl,2007-08-01,111.14,112.41,,,
cbsl,2007-08-02,111.14,112.41,,,
cbsl,2007-08-03,111.14,112.41,,,
cbsl,2007-08-06,111.28,112.43,,,
cbsl,2007-08-07,111.3,112.45,,,
cbsl,2007-08-08,111.23,112.51,,,
cbsl,2007-08-09,111.2,112.47,,,
cbsl,2007-08-10,111.22,112.44,,,
cbsl,2007-08-13,111.29,112.51,,,
cbsl,2007-08-14,111.29,112.51,,,
cbsl,2007-08-15,111.39,112.51,,,
cbsl,2007-08-16,111.39,112.51,,,
cbsl,2007-08-17,111.45,112.56,,,
cbsl,2007-08-20,111.49,112.6,,,
cbsl,2007-08-21,111.49,112.6,,,
cbsl,2007-08-22,111.46,112.52,,,
cbsl,2007-08-23,111.6,112.66,,,
cbsl,2007-08-24,111.73,112.89,,,
cbsl,2007-08-27,112,113.16,,,
cbsl,2007-08-29,112.2,113.36,,,
cbsl,2007-08-30,112.48,113.59,,,
cbsl,2007-08-31,112.43,113.54,,,
cbsl,2007-09-03,112.43,113.5,,,
cbsl,2007-09-04,112.35,113.57,,,
cbsl,2007-09-05,112.52,113.58,,,
cbsl,2007-09-06,112.48,113.75,,,
cbsl,2007-09-07,112.53,113.76,,,
cbsl,2007-09-10,112.55,113.78,,,
cbsl,2007-09-11,112.56,113.83,,,
cbsl,2007-09-12,112.6,113.83,,,
cbsl,2007-09-13,112.66,113.89,,,
cbsl,2007-09-14,112.66,113.89,,,
cbsl,2007-09-17,112.77,113.84,,,
cbsl,2007-09-18,112.82,113.93,,,
cbsl,2007-09-19,112.96,114.07,,,
cbsl,2007-09-20,112.9,114.01,,,
cbsl,2007-09-21,112.9,114.01,,,
cbsl,2007-09-24,112.92,114.03,,,
cbsl,2007-09-25,112.86,113.97,,,
cbsl,2007-09-27,112.88,113.99,,,
cbsl,2007-09-28,112.76,114.04,,,
cbsl,2007-10-01,112.81,114.04,,,
cbsl,2007-10-02,112.79,114.02,,,
cbsl,2007-10-03,112.76,114.04,,,
cbsl,2007-10-04,112.81,113.93,,,
cbsl,2007-10-05,112.81,113.93,,,
cbsl,2007-10-08,112.78,114.01,,,
cbsl,2007-10-09,112.85,113.97,,,
cbsl,2007-10-10,112.85,113.97,,,
cbsl,2007-10-11,112.75,113.98,,,
cbsl,2007-10-12,112.73,114,,,
cbsl,2007-10-15,112.72,113.96,,,
cbsl,2007-10-16,112.8,113.92,,,
cbsl,2007-10-17,112.72,114,,,
cbsl,2007-10-18,112.56,113.67,,,
cbsl,2007-10-19,112.29,113.52,,,
cbsl,2007-10-22,112.2,113.43,,,
cbsl,2007-10-23,111.99,113.22,,,
cbsl,2007-10-24,111.84,112.95,,,
cbsl,2007-10-26,111.78,112.85,,,
cbsl,2007-10-29,110.96,112.12,,,
cbsl,2007-10-30,110.86,112.07,,,
cbsl,2007-10-31,110.7,111.96,,,
cbsl,2007-11-01,110.39,111.55,,,
cbsl,2007-11-02,110.28,111.44,,,
cbsl,2007-11-05,109.91,111.07,,,
cbsl,2007-11-06,109.74,110.9,,,
cbsl,2007-11-07,109.64,110.9,,,
cbsl,2007-11-09,109.79,111.05,,,
cbsl,2007-11-12,109.81,111.07,,,
cbsl,2007-11-13,109.78,111,,,
cbsl,2007-11-14,109.9,111.12,,,
cbsl,2007-11-15,109.86,111.07,,,
cbsl,2007-11-16,109.75,110.96,,,
cbsl,2007-11-19,109.85,111.02,,,
cbsl,2007-11-20,109.87,111.08,,,
cbsl,2007-11-21,109.89,111.1,,,
cbsl,2007-11-22,109.78,110.99,,,
cbsl,2007-11-23,109.77,110.98,,,
cbsl,2007-11-26,109.78,110.99,,,
cbsl,2007-11-27,109.82,111.03,,,
cbsl,2007-11-28,109.87,111.04,,,
cbsl,2007-11-29,109.82,111.03,,,
cbsl,2007-11-30,109.91,111.13,,,
cbsl,2007-12-03,109.88,111.05,,,
cbsl,2007-12-04,109.88,111.05,,,
cbsl,2007-12-05,109.64,110.81,,,
cbsl,2007-12-06,108.03,109.3,,,
cbsl,2007-12-07,107.67,108.94,,,
cbsl,2007-12-10,107.54,108.81,,,
cbsl,2007-12-11,108.3,109.61,,,
cbsl,2007-12-12,108.33,109.59,,,
cbsl,2007-12-13,108.33,109.59,,,
cbsl,2007-12-14,108.25,109.51,,,
cbsl,2007-12-17,108.27,109.53,,,
cbsl,2007-12-18,108.27,109.53,,,
cbsl,2007-12-19,108.21,109.47,,,
cbsl,2007-12-20,108.13,109.39,,,
cbsl,2007-12-24,108.06,109.28,,,
cbsl,2007-12-26,107.74,108.96,,,
cbsl,2007-12-27,107.72,108.99,,,
cbsl,2007-12-28,107.94,109.22,,,
cbsl,2007-12-31,108.09,109.31,,,
cbsl,2008-01-01,108.12,109.38,,,
cbsl,2008-01-02,107.98,109.2,,,
cbsl,2008-01-03,107.99,109.21,,,
cbsl,2008-01-04,108.04,109.26,,,
cbsl,2008-01-07,108.01,109.23,,,
cbsl,2008-01-08,107.83,109.05,,,
cbsl,2008-01-09,107.83,109.05,,,
cbsl,2008-01-10,107.71,108.95,,,
cbsl,2008-01-11,107.82,109.04,,,
cbsl,2008-01-14,107.61,108.73,,,
cbsl,2008-01-16,107.63,108.75,,,
cbsl,2008-01-17,107.44,108.56,,,
cbsl,2008-01-18,107.43,108.55,,,
cbsl,2008-01-21,107.47,108.59,,,
cbsl,2008-01-23,107.38,108.5,,,
cbsl,2008-01-24,107.39,108.51,,,
cbsl,2008-01-25,107.37,108.49,,,
cbsl,2008-01-28,107.43,108.55,,,
cbsl,2008-01-29,107.55,108.67,,,
cbsl,2008-01-30,107.47,108.59,,,
cbsl,2008-01-31,107.41,108.58,,,
cbsl,2008-02-01,107.19,108.31,,,
cbsl,2008-02-05,107.2,108.32,,,
cbsl,2008-02-06,107.24,108.36,,,
cbsl,2008-02-07,107.26,108.38,,,
cbsl,2008-02-08,107.26,108.38,,,
cbsl,2008-02-11,107.29,108.41,,,
cbsl,2008-02-12,107.26,108.33,,,
cbsl,2008-02-13,107.44,108.51,,,
cbsl,2008-02-14,107.28,108.35,,,
cbsl,2008-02-15,107.28,108.35,,,
cbsl,2008-02-18,107.28,108.35,,,
cbsl,2008-02-19,107.25,108.32,,,
cbsl,2008-02-21,107.28,108.35,,,
cbsl,2008-02-22,107.37,108.44,,,
cbsl,2008-02-25,107.32,108.39,,,
cbsl,2008-02-26,107.26,108.33,,,
cbsl,2008-02-27,107.27,108.34,,,
cbsl,2008-02-28,107.27,108.34,,,
cbsl,2008-02-29,107.29,108.37,,,
cbsl,2008-03-03,107.27,108.34,,,
cbsl,2008-03-04,107.27,108.34,,,
cbsl,2008-03-05,107.27,108.34,,,
cbsl,2008-03-07,107.24,108.31,,,
cbsl,2008-03-10,107.01,108.08,,,
cbsl,2008-03-11,106.87,107.94,,,
cbsl,2008-03-12,106.91,107.98,,,
cbsl,2008-03-13,107.02,108.09,,,
cbsl,2008-03-14,107.18,108.25,,,
cbsl,2008-03-17,107.06,108.13,,,
cbsl,2008-03-18,107.03,108.1,,,
cbsl,2008-03-19,107.09,108.16,,,
cbsl,2008-03-24,107.06,108.13,,,
cbsl,2008-03-25,107.24,108.31,,,
cbsl,2008-03-26,107.29,108.36,,,
cbsl,2008-03-27,107.17,108.24,,,
cbsl,2008-03-28,107.22,108.29,,,
cbsl,2008-03-31,107.24,108.31,,,
cbsl,2008-04-01,107.24,108.31,,,
cbsl,2008-04-02,107.22,108.29,,,
cbsl,2008-04-03,107.2,108.29,,,
cbsl,2008-04-04,107.17,108.24,,,
cbsl,2008-04-07,107.05,108.12,,,
cbsl,2008-04-08,107.03,108.1,,,
cbsl,2008-04-09,106.98,108.05,,,
cbsl,2008-04-10,106.99,108.06,,,
cbsl,2008-04-11,107.09,108.16,,,
cbsl,2008-04-15,107.28,108.35,,,
cbsl,2008-04-16,107.28,108.35,,,
cbsl,2008-04-17,107.23,108.3,,,
cbsl,2008-04-21,107.27,108.34,,,
cbsl,2008-04-22,107.25,108.32,,,
cbsl,2008-04-23,107.22,108.28,,,
cbsl,2008-04-24,107.21,108.27,,,
cbsl,2008-04-25,107.23,108.29,,,
cbsl,2008-04-28,107.25,108.32,,,
cbsl,2008-04-29,107.35,108.41,,,
cbsl,2008-04-30,107.3,108.38,,,
cbsl,2008-05-02,107.33,108.39,,,
cbsl,2008-05-05,107.29,108.35,,,
cbsl,2008-05-06,107.22,108.28,,,
cbsl,2008-05-07,107.25,108.32,,,
cbsl,2008-05-08,107.28,108.35,,,
cbsl,2008-05-09,107.23,108.3,,,
cbsl,2008-05-12,107.12,108.21,,,
cbsl,2008-05-13,107.08,108.15,,,
cbsl,2008-05-14,107.08,108.15,,,
cbsl,2008-05-15,107.07,108.14,,,
cbsl,2008-05-16,107.08,108.15,,,
cbsl,2008-05-21,107.14,108.21,,,
cbsl,2008-05-22,107.08,108.15,,,
cbsl,2008-05-23,107.1,108.17,,,
cbsl,2008-05-26,107.1,108.17,,,
cbsl,2008-05-27,107.13,108.32,,,
cbsl,2008-05-28,107.25,108.44,,,
cbsl,2008-05-29,107.15,108.34,,,
cbsl,2008-05-30,107.17,108.38,,,
cbsl,2008-06-02,107.25,108.47,,,
cbsl,2008-06-03,107.22,108.41,,,
cbsl,2008-06-04,107.28,108.35,,,
cbsl,2008-06-05,107.23,108.42,,,
cbsl,2008-06-06,107.28,108.35,,,
cbsl,2008-06-09,107.23,108.42,,,
cbsl,2008-06-10,107.28,108.35,,,
cbsl,2008-06-11,107.17,108.36,,,
cbsl,2008-06-12,107.29,108.36,,,
cbsl,2008-06-13,107.18,108.36,,,
cbsl,2008-06-16,107.14,108.33,,,
cbsl,2008-06-17,107.15,108.33,,,
cbsl,2008-06-19,107.13,108.32,,,
cbsl,2008-06-20,107,108.18,,,
cbsl,2008-06-23,106.96,108.15,,,
cbsl,2008-06-24,107.03,108.22,,,
cbsl,2008-06-25,107.04,108.23,,,
cbsl,2008-06-26,107.1,108.17,,,
cbsl,2008-06-27,107.03,108.22,,,
cbsl,2008-06-30,107.14,108.26,,,
cbsl,2008-07-01,107.13,108.25,,,
cbsl,2008-07-02,107.07,108.31,,,
cbsl,2008-07-03,107.14,108.26,,,
cbsl,2008-07-04,107.13,108.25,,,
cbsl,2008-07-07,107.13,108.25,,,
cbsl,2008-07-08,107.1,108.22,,,
cbsl,2008-07-09,107.04,108.28,,,
cbsl,2008-07-10,107.09,108.16,,,
cbsl,2008-07-11,107.08,108.15,,,
cbsl,2008-07-14,107.11,108.18,,,
cbsl,2008-07-15,107.3,108.17,,,
cbsl,2008-07-16,106.97,108.15,,,
cbsl,2008-07-18,106.96,108.03,,,
cbsl,2008-07-21,106.94,108.01,,,
cbsl,2008-07-22,106.95,108.02,,,
cbsl,2008-07-23,107.11,108.18,,,
cbsl,2008-07-24,107.1,108.17,,,
cbsl,2008-07-25,107.08,108.15,,,
cbsl,2008-07-28,107.04,108.23,,,
cbsl,2008-07-29,106.97,108.16,,,
cbsl,2008-07-30,106.97,108.16,,,
cbsl,2008-07-31,107.06,108.3,,,
cbsl,2008-08-01,107.05,108.17,,,
cbsl,2008-08-04,107.01,108.25,,,
cbsl,2008-08-05,107.08,108.32,,,
cbsl,2008-08-06,107.19,108.43,,,
cbsl,2008-08-07,107.24,108.31,,,
cbsl,2008-08-08,107.14,108.21,,,
cbsl,2008-08-11,107.15,108.22,,,
cbsl,2008-08-12,107.09,108.16,,,
cbsl,2008-08-13,107.1,108.17,,,
cbsl,2008-08-14,107.1,108.17,,,
cbsl,2008-08-15,107.11,108.13,,,
cbsl,2008-08-18,107.17,108.31,,,
cbsl,2008-08-19,107.28,108.3,,,
cbsl,2008-08-20,107.29,108.31,,,
cbsl,2008-08-21,107.3,108.32,,,
cbsl,2008-08-22,107.19,108.21,,,
cbsl,2008-08-25,107.16,108.18,,,
cbsl,2008-08-26,107.11,108.25,,,
cbsl,2008-08-27,107.24,108.38,,,
cbsl,2008-08-28,107.17,108.36,,,
cbsl,2008-08-29,107.26,108.44,,,
cbsl,2008-09-01,107.26,108.44,,,
cbsl,2008-09-02,107.22,108.4,,,
cbsl,2008-09-03,107.18,108.36,,,
cbsl,2008-09-04,107.1,108.29,,,
cbsl,2008-09-05,107.2,108.39,,,
cbsl,2008-09-08,107.24,108.41,,,
cbsl,2008-09-09,107.28,108.45,,,
cbsl,2008-09-10,107.29,108.46,,,
cbsl,2008-09-11,107.26,108.43,,,
cbsl,2008-09-12,107.27,108.44,,,
cbsl,2008-09-15,107.26,108.43,,,
cbsl,2008-09-16,107.28,108.45,,,
cbsl,2008-09-17,107.29,108.34,,,
cbsl,2008-09-18,107.28,108.45,,,
cbsl,2008-09-19,107.28,108.45,,,
cbsl,2008-09-22,107.27,108.44,,,
cbsl,2008-09-23,107.31,108.36,,,
cbsl,2008-09-24,107.31,108.36,,,
cbsl,2008-09-25,107.28,108.45,,,
cbsl,2008-09-26,107.29,108.38,,,
cbsl,2008-09-29,107.29,108.5,,,
cbsl,2008-09-30,107.37,108.46,,,
cbsl,2008-10-02,107.45,108.76,,,
cbsl,2008-10-03,107.36,108.62,,,
cbsl,2008-10-06,107.36,108.64,,,
cbsl,2008-10-07,107.32,108.58,,,
cbsl,2008-10-08,107.41,108.55,,,
cbsl,2008-10-09,107.43,108.57,,,
cbsl,2008-10-10,107.38,108.64,,,
cbsl,2008-10-13,107.39,108.65,,,
cbsl,2008-10-15,107.37,108.63,,,
cbsl,2008-10-16,107.37,108.63,,,
cbsl,2008-10-17,107.37,108.63,,,
cbsl,2008-10-20,107.41,108.62,,,
cbsl,2008-10-21,107.4,108.66,,,
cbsl,2008-10-22,107.42,108.63,,,
cbsl,2008-10-23,107.38,108.69,,,
cbsl,2008-10-24,107.37,108.68,,,
cbsl,2008-10-28,107.36,108.67,,,
cbsl,2008-10-29,107.37,108.68,,,
cbsl,2008-10-30,107.41,108.6,,,
cbsl,2008-10-31,109.29,111.11,,,
cbsl,2008-11-03,109.41,110.77,,,
cbsl,2008-11-04,109.36,110.77,,,
cbsl,2008-11-05,109.36,110.67,,,
cbsl,2008-11-06,109.35,110.66,,,
cbsl,2008-11-07,109.21,110.52,,,
cbsl,2008-11-10,109.41,110.68,,,
cbsl,2008-11-11,109.35,110.66,,,
cbsl,2008-11-13,109.35,110.66,,,
cbsl,2008-11-14,109.33,110.74,,,
cbsl,2008-11-17,109.4,110.71,,,
cbsl,2008-11-18,109.42,110.75,,,
cbsl,2008-11-19,109.43,110.76,,,
cbsl,2008-11-20,109.45,110.68,,,
cbsl,2008-11-21,109.42,110.75,,,
cbsl,2008-11-24,109.42,110.75,,,
cbsl,2008-11-25,109.48,110.67,,,
cbsl,2008-11-26,109.44,110.77,,,
cbsl,2008-11-27,109.44,110.67,,,
cbsl,2008-11-28,109.44,110.77,,,
cbsl,2008-12-01,109.46,110.79,,,
cbsl,2008-12-02,109.46,110.79,,,
cbsl,2008-12-03,109.47,110.8,,,
cbsl,2008-12-04,109.48,110.8,,,
cbsl,2008-12-05,109.48,110.8,,,
cbsl,2008-12-08,109.58,110.9,,,
cbsl,2008-12-10,109.94,111.44,,,
cbsl,2008-12-11,110.3,111.76,,,
cbsl,2008-12-15,110.78,112.14,,,
cbsl,2008-12-16,110.66,112.27,,,
cbsl,2008-12-17,111.1,112.51,,,
cbsl,2008-12-18,111.14,112.55,,,
cbsl,2008-12-19,111.16,112.57,,,
cbsl,2008-12-22,111.21,112.62,,,
cbsl,2008-12-23,111.18,112.79,,,
cbsl,2008-12-24,112.2,113.61,,,
cbsl,2008-12-26,112.23,113.64,,,
cbsl,2008-12-29,112.3,113.71,,,
cbsl,2008-12-30,112.33,113.75,,,
cbsl,2008-12-31,112.62,114.03,,,
cbsl,2009-01-01,112.37,113.94,,,
cbsl,2009-01-02,112.52,113.99,,,
cbsl,2009-01-05,113.02,114.44,,,
cbsl,2009-01-06,112.98,114.45,,,
cbsl,2009-01-07,113.16,114.59,,,
cbsl,2009-01-08,113.09,114.72,,,
cbsl,2009-01-09,113.12,114.75,,,
cbsl,2009-01-12,113.24,114.67,,,
cbsl,2009-01-13,113.14,114.77,,,
cbsl,2009-01-15,113.13,114.76,,,
cbsl,2009-01-16,113.13,114.76,,,
cbsl,2009-01-19,113.12,114.75,,,
cbsl,2009-01-20,113.12,114.75,,,
cbsl,2009-01-21,113.23,114.66,,,
cbsl,2009-01-22,113.13,114.76,,,
cbsl,2009-01-23,113.16,114.79,,,
cbsl,2009-01-26,113.17,114.8,,,
cbsl,2009-01-27,113.19,114.82,,,
cbsl,2009-01-28,113.19,114.82,,,
cbsl,2009-01-29,113.2,114.83,,,
cbsl,2009-01-30,113.22,114.85,,,
cbsl,2009-02-02,113.22,114.85,,,
cbsl,2009-02-03,113.2,114.83,,,
cbsl,2009-02-05,113.25,114.83,,,
cbsl,2009-02-06,113.28,114.86,,,
cbsl,2009-02-10,113.32,114.9,,,
cbsl,2009-02-11,113.32,114.88,,,
cbsl,2009-02-12,113.33,114.89,,,
cbsl,2009-02-13,113.34,114.85,,,
cbsl,2009-02-16,113.37,114.72,,,
cbsl,2009-02-17,113.53,115.04,,,
cbsl,2009-02-18,113.42,114.98,,,
cbsl,2009-02-19,113.55,115.13,,,
cbsl,2009-02-20,113.56,115.14,,,
cbsl,2009-02-24,113.63,115.26,,,
cbsl,2009-02-25,113.7,115.33,,,
cbsl,2009-02-26,113.99,115.62,,,
cbsl,2009-02-27,114.55,116.18,,,
cbsl,2009-03-02,113.81,115.44,,,
cbsl,2009-03-03,113.69,115.32,,,
cbsl,2009-03-04,113.65,115.05,,,
cbsl,2009-03-05,113.63,115.04,,,
cbsl,2009-03-06,113.56,115.19,,,
cbsl,2009-03-09,113.56,115.19,,,
cbsl,2009-03-11,113.57,115.2,,,
cbsl,2009-03-12,113.58,115.21,,,
cbsl,2009-03-13,113.56,115.19,,,
cbsl,2009-03-16,113.6,115.03,,,
cbsl,2009-03-17,113.42,115.05,,,
cbsl,2009-03-18,113.47,115.1,,,
cbsl,2009-03-19,113.43,115.06,,,
cbsl,2009-03-20,113.42,115.05,,,
cbsl,2009-03-23,113.33,114.96,,,
cbsl,2009-03-24,113.3,114.93,,,
cbsl,2009-03-25,113.33,114.96,,,
cbsl,2009-03-26,113.39,114.94,,,
cbsl,2009-03-27,113.82,115.25,,,
cbsl,2009-03-30,114.21,115.81,,,
cbsl,2009-03-31,114.68,116.28,,,
cbsl,2009-04-01,115.1,116.65,,,
cbsl,2009-04-02,115.17,116.72,,,
cbsl,2009-04-03,115.15,116.71,,,
cbsl,2009-04-06,115.15,116.71,,,
cbsl,2009-04-07,115.07,116.63,,,
cbsl,2009-04-08,114.96,116.51,,,
cbsl,2009-04-15,115.1,116.65,,,
cbsl,2009-04-16,115.1,116.65,,,
cbsl,2009-04-17,115.09,116.52,,,
cbsl,2009-04-20,115.36,116.9,,,
cbsl,2009-04-21,116.55,118.24,,,
cbsl,2009-04-22,117.7,120.1,,,
cbsl,2009-04-23,118.7,120.9,,,
cbsl,2009-04-24,119.04,121.39,,,
cbsl,2009-04-27,119.03,121.38,,,
cbsl,2009-04-28,118.96,121.11,,,
cbsl,2009-04-29,119.14,120.99,,,
cbsl,2009-04-30,119.16,121.01,,,
cbsl,2009-05-04,119.25,120.9,,,
cbsl,2009-05-05,119.09,120.94,,,
cbsl,2009-05-06,118.98,120.83,,,
cbsl,2009-05-07,116.1,118.18,,,
cbsl,2009-05-11,115.91,118.03,,,
cbsl,2009-05-12,116.21,118.19,,,
cbsl,2009-05-13,116.61,118.7,,,
cbsl,2009-05-14,116.9,118.94,,,
cbsl,2009-05-15,116.95,118.81,,,
cbsl,2009-05-18,114.61,117.14,,,
cbsl,2009-05-19,114.31,116.54,,,
cbsl,2009-05-21,114.31,116.29,,,
cbsl,2009-05-22,114.09,116.02,,,
cbsl,2009-05-25,114.04,115.97,,,
cbsl,2009-05-26,114.04,115.97,,,
cbsl,2009-05-27,114.04,115.97,,,
cbsl,2009-05-28,114.09,115.87,,,
cbsl,2009-05-29,114.19,115.87,,,
cbsl,2009-06-01,114.04,115.87,,,
cbsl,2009-06-02,114.22,115.75,,,
cbsl,2009-06-03,114.09,115.92,,,
cbsl,2009-06-04,114.08,115.91,,,
cbsl,2009-06-05,114.12,115.87,,,
cbsl,2009-06-08,114.12,115.87,,,
cbsl,2009-06-09,114.12,115.87,,,
cbsl,2009-06-10,114.14,115.84,,,
cbsl,2009-06-11,114.14,115.84,,,
cbsl,2009-06-12,114.14,115.84,,,
cbsl,2009-06-15,114.14,115.84,,,
cbsl,2009-06-16,114.14,115.84,,,
cbsl,2009-06-17,114.14,115.84,,,
cbsl,2009-06-18,114.09,115.77,,,
cbsl,2009-06-19,114.09,115.77,,,
cbsl,2009-06-22,114.09,115.77,,,
cbsl,2009-06-23,114.09,115.77,,,
cbsl,2009-06-24,114.09,115.77,,,
cbsl,2009-06-25,114.09,115.77,,,
cbsl,2009-06-26,114.1,115.78,,,
cbsl,2009-06-29,114.09,115.77,,,
cbsl,2009-06-30,114.11,115.82,,,
cbsl,2009-07-01,114.12,115.83,,,
cbsl,2009-07-02,114.11,115.82,,,
cbsl,2009-07-03,114.11,115.82,,,
cbsl,2009-07-07,114.11,115.82,,,
cbsl,2009-07-08,114.09,115.8,,,
cbsl,2009-07-09,114.09,115.8,,,
cbsl,2009-07-10,114.09,115.8,,,
cbsl,2009-07-13,114.09,115.8,,,
cbsl,2009-07-14,114.27,115.68,,,
cbsl,2009-07-15,114.09,115.8,,,
cbsl,2009-07-16,114.19,115.7,,,
cbsl,2009-07-17,114.09,115.8,,,
cbsl,2009-07-20,114.15,115.74,,,
cbsl,2009-07-21,114.18,115.69,,,
cbsl,2009-07-22,114.15,115.66,,,
cbsl,2009-07-23,114.16,115.67,,,
cbsl,2009-07-24,114.06,115.77,,,
cbsl,2009-07-27,114.15,115.66,,,
cbsl,2009-07-28,114.06,115.77,,,
cbsl,2009-07-29,114.24,115.65,,,
cbsl,2009-07-30,114.15,115.66,,,
cbsl,2009-07-31,114.08,115.81,,,
cbsl,2009-08-03,114.06,115.77,,,
cbsl,2009-08-04,114.15,115.66,,,
cbsl,2009-08-06,114.06,115.77,,,
cbsl,2009-08-07,114.03,115.72,,,
cbsl,2009-08-10,114.06,115.77,,,
cbsl,2009-08-11,114.15,115.66,,,
cbsl,2009-08-12,114.06,115.77,,,
cbsl,2009-08-13,114.24,115.65,,,
cbsl,2009-08-14,114.06,115.77,,,
cbsl,2009-08-17,114.25,115.66,,,
cbsl,2009-08-18,114.16,115.55,,,
cbsl,2009-08-19,114.17,115.58,,,
cbsl,2009-08-20,114.09,115.58,,,
cbsl,2009-08-21,114,115.69,,,
cbsl,2009-08-24,114.06,115.63,,,
cbsl,2009-08-25,114.17,115.56,,,
cbsl,2009-08-26,114.01,115.64,,,
cbsl,2009-08-27,114.09,115.58,,,
cbsl,2009-08-28,114.01,115.7,,,
cbsl,2009-08-31,114.1,115.64,,,
cbsl,2009-09-01,114.01,115.7,,,
cbsl,2009-09-02,114.07,115.64,,,
cbsl,2009-09-03,114.01,115.7,,,
cbsl,2009-09-07,113.99,115.66,,,
cbsl,2009-09-08,114.01,115.7,,,
cbsl,2009-09-09,114.09,115.58,,,
cbsl,2009-09-10,114.1,115.59,,,
cbsl,2009-09-11,114,115.67,,,
cbsl,2009-09-14,114.01,115.7,,,
cbsl,2009-09-15,114.08,115.61,,,
cbsl,2009-09-16,114.04,115.61,,,
cbsl,2009-09-17,114.09,115.58,,,
cbsl,2009-09-18,114.05,115.64,,,
cbsl,2009-09-22,114.04,115.61,,,
cbsl,2009-09-23,114.13,115.56,,,
cbsl,2009-09-24,114.08,115.57,,,
cbsl,2009-09-25,114.05,115.58,,,
cbsl,2009-09-28,114.03,115.66,,,
cbsl,2009-09-29,114.09,115.6,,,
cbsl,2009-09-30,114.02,115.63,,,
cbsl,2009-10-01,114.06,115.59,,,
cbsl,2009-10-02,114.03,115.66,,,
cbsl,2009-10-05,114.02,115.61,,,
cbsl,2009-10-06,114.03,115.66,,,
cbsl,2009-10-07,114.02,115.63,,,
cbsl,2009-10-08,114.06,115.59,,,
cbsl,2009-10-09,114.04,115.67,,,
cbsl,2009-10-12,114.06,115.59,,,
cbsl,2009-10-13,114.14,115.57,,,
cbsl,2009-10-14,114.02,115.63,,,
cbsl,2009-10-15,114.14,115.57,,,
cbsl,2009-10-16,114.04,115.67,,,
cbsl,2009-10-19,114.1,115.61,,,
cbsl,2009-10-20,114.06,115.59,,,
cbsl,2009-10-21,114.11,115.6,,,
cbsl,2009-10-22,114.14,115.53,,,
cbsl,2009-10-23,114.04,115.67,,,
cbsl,2009-10-26,114.1,115.61,,,
cbsl,2009-10-27,114.07,115.6,,,
cbsl,2009-10-28,114.03,115.64,,,
cbsl,2009-10-29,114.13,115.54,,,
cbsl,2009-10-30,114.03,115.64,,,
cbsl,2009-11-03,114.07,115.6,,,
cbsl,2009-11-04,114.11,115.62,,,
cbsl,2009-11-05,114.08,115.61,,,
cbsl,2009-11-06,114.04,115.68,,,
cbsl,2009-11-09,113.96,115.36,,,
cbsl,2009-11-10,113.75,115.25,,,
cbsl,2009-11-11,113.68,115.24,,,
cbsl,2009-11-12,113.71,115.21,,,
cbsl,2009-11-13,113.68,115.28,,,
cbsl,2009-11-16,113.67,115.25,,,
cbsl,2009-11-17,113.49,115.08,,,
cbsl,2009-11-18,113.48,114.99,,,
cbsl,2009-11-19,113.56,114.97,,,
cbsl,2009-11-20,113.48,114.99,,,
cbsl,2009-11-23,113.45,115.02,,,
cbsl,2009-11-24,113.52,115.04,,,
cbsl,2009-11-25,113.59,115.11,,,
cbsl,2009-11-26,113.74,115.13,,,
cbsl,2009-11-27,113.66,115.29,,,
cbsl,2009-11-30,113.69,115.3,,,
cbsl,2009-12-02,113.56,115.1,,,
cbsl,2009-12-03,113.5,115.09,,,
cbsl,2009-12-04,113.54,115.13,,,
cbsl,2009-12-07,113.57,115.18,,,
cbsl,2009-12-08,113.67,115.14,,,
cbsl,2009-12-09,113.47,115.04,,,
cbsl,2009-12-10,113.54,115.03,,,
cbsl,2009-12-11,113.55,115.14,,,
cbsl,2009-12-14,113.58,115.21,,,
cbsl,2009-12-15,113.61,115.1,,,
cbsl,2009-12-16,113.59,115.22,,,
cbsl,2009-12-17,113.6,115.01,,,
cbsl,2009-12-18,113.49,115.09,,,
cbsl,2009-12-21,113.73,115.14,,,
cbsl,2009-12-22,113.64,115.26,,,
cbsl,2009-12-23,113.58,115.11,,,
cbsl,2009-12-24,113.57,115.2,,,
cbsl,2009-12-28,113.68,115.18,,,
cbsl,2009-12-29,113.67,115.18,,,
cbsl,2009-12-30,113.61,115.15,,,
cbsl,2010-01-01,113.63,115.27,,,
cbsl,2010-01-04,113.66,115.18,,,
cbsl,2010-01-05,113.58,115.12,,,
cbsl,2010-01-06,113.63,115.08,,,
cbsl,2010-01-07,113.51,115.12,,,
cbsl,2010-01-08,113.56,115.19,,,
cbsl,2010-01-11,113.54,115.19,,,
cbsl,2010-01-12,113.64,115.09,,,
